"year","country","school_id","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","stu_wgt","desk","room","dishwasher","television","computer_n","car","book","wealth","escs"
2022,"FRA","25000199",25003845,"ISCED 1","ISCED 1","male","yes","yes",569.435,562.034,591.113,130.4451,NA,"yes",NA,"1","0","1","26-100",NA,-2.5157
2022,"FRA","25000128",25002245,"ISCED 2","ISCED 3A","male","yes","yes",406.812,396.916,526.412,119.2947,NA,"no",NA,"1","1","3+","201-500",NA,-0.2886
2022,"FRA","25000276",25003369,"ISCED 3A","ISCED 3A","male","yes","yes",453.895,467.418,403.804,111.0165,NA,"yes",NA,"2","1","2","101-200",NA,0.1635
2022,"FRA","25000319",25003897,"ISCED 3A",NA,"female","yes","yes",366.536,350.631,426.375,2.84375,NA,"yes",NA,"1","1","1","11-25",NA,-1.2856
2022,"FRA","25000262",25005482,"ISCED 3A","ISCED 3A","male","yes","yes",377.165,471.915,485.357,143.8151,NA,"yes",NA,"2","3+","2","101-200",NA,-0.0369
2022,"FRA","25000250",25006375,"ISCED 3A","ISCED 3A","male","yes","yes",468.44,519.34,531.575,137.2363,NA,"no",NA,"1","0","0","101-200",NA,0.3337
2022,"FRA","25000003",25005071,"ISCED 3A","ISCED 3A","female","yes","yes",583.952,558.851,608.796,149.9703,NA,"yes",NA,"1","1","3+",NA,NA,0.9143
2022,"FRA","25000057",25007630,"ISCED 3A","ISCED 3A","female","yes","yes",591.175,555.491,619.679,109.4439,NA,"yes",NA,"1","0","2","101-200",NA,0.6159
2022,"FRA","25000016",25002252,"ISCED 3A","ISCED 3A","male","yes","yes",529.156,591.693,568.667,96.93401,NA,"yes",NA,"2","2","2","101-200",NA,1.2795
2022,"FRA","25000182",25001918,"ISCED 3B, C","ISCED 3A","female","yes","yes",498.574,554.413,552.012,139.0179,NA,"yes",NA,"1","2","3+","201-500",NA,0.6013
2022,"FRA","25000305",25006898,"ISCED 3A","ISCED 3A","male","yes","yes",317.631,284.819,282.076,170.8416,NA,"yes",NA,"3+",NA,"0","26-100",NA,-0.0721
2022,"FRA","25000282",25002334,"ISCED 2","ISCED 2","female",NA,NA,236.503,234.473,210.562,30.50138,NA,NA,NA,NA,NA,NA,"0-10",NA,-1.8753
2022,"FRA","25000331",25005660,"ISCED 3A","ISCED 3A","female","no","yes",643.487,653.569,546.783,103.1996,NA,"yes",NA,"1","0","2","more than 500",NA,0.9878
2022,"FRA","25000034",25007496,"ISCED 3A","ISCED 2","male","yes","yes",534.489,454.91,502.521,108.1737,NA,"yes",NA,"3+","1","2","more than 500",NA,-0.3912
2022,"FRA","25000173",25007551,"ISCED 2","ISCED 2","female","no","no",291.329,238.318,301.33,1.33702,NA,"no",NA,"0","0","0","0-10",NA,-2.1118
2022,"FRA","25000198",25002765,"ISCED 3A","ISCED 3B, C","male","yes","yes",429.722,299.737,385.249,105.7499,NA,"yes",NA,"2","1","3+","26-100",NA,0.4568
2022,"FRA","25000174",25002741,"ISCED 3A","ISCED 3A","male","yes","yes",580.314,566.28,503.349,124.2623,NA,"yes",NA,"1","1","2","101-200",NA,-0.4015
2022,"FRA","25000206",25003366,"ISCED 3A","ISCED 3A","female","yes","yes",457.256,479.889,530.636,137.4463,NA,"yes",NA,"1","1","2","11-25",NA,0.3736
2022,"FRA","25000073",25005687,"ISCED 3A","ISCED 3A","male","yes","yes",600.745,509.81,651.994,105.7869,NA,"yes",NA,"0","1","2","201-500",NA,0.9473
2022,"FRA","25000316",25000535,"ISCED 3A","ISCED 3A","female","no","yes",432.2,520.936,457.344,116.167,NA,"yes",NA,"1","0","2","11-25",NA,-0.5461
2022,"FRA","25000175",25000432,"ISCED 3A","ISCED 3A","female","yes","yes",525.082,575.606,506.707,116.156,NA,"yes",NA,"1","1","1","201-500",NA,0.7346
2022,"FRA","25000257",25006963,"less than ISCED1",NA,"male","no","no",273.836,246.451,253.429,24.64,NA,"yes",NA,"1","0","1","0-10",NA,-3.8174
2022,"FRA","25000176",25005273,"ISCED 3A","ISCED 3A","female","yes","no",531.891,642.162,544.604,108.08,NA,"no",NA,"0","1","2","201-500",NA,0.3767
2022,"GBR","82600319",82601875,"ISCED 3B, C","ISCED 3A","female","yes","yes",323.409,337.639,318.79,108.9184,NA,"no",NA,"2","0","2","26-100",NA,-0.7689
2022,"GBR","82600383",82612927,NA,NA,"female",NA,NA,420.844,441.566,443.055,141.3002,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"GBR","82600058",82614682,"ISCED 3A","ISCED 3A","female","yes","yes",487.042,473.616,487.179,92.4864,NA,"yes",NA,"2","1","3+","more than 500",NA,0.4348
2022,"GBR","82600098",82602980,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",376.6,474.394,392.881,8.68233,NA,"yes",NA,"2","0","1","26-100",NA,-1.7266
2022,"GBR","82650016",82652302,"ISCED 3B, C","ISCED 3B, C","male","yes","no",268.971,111.507,300.443,14.63323,NA,"yes",NA,"1",NA,"0","26-100",NA,-0.7318
2022,"GBR","82600181",82612538,"ISCED 3A","ISCED 3B, C","male","no","yes",621.716,487.324,634.513,11.66461,NA,"yes",NA,"2","0","2","201-500",NA,1.0147
2022,"GBR","82650009",82652570,"ISCED 3A","ISCED 2","female","yes","yes",475.163,587.846,616.833,16.06458,NA,"yes",NA,"2","0","3+","more than 500",NA,0.8963
2022,"GBR","82600063",82613642,"ISCED 3A","ISCED 3B, C","female","yes","yes",563.152,558.279,544.262,87.88032,NA,"yes",NA,"2","1","2","201-500",NA,0.2399
2022,"GBR","82600029",82606592,"ISCED 3B, C",NA,"male","yes","yes",598.873,453.669,522.093,10.64231,NA,"yes",NA,"2","1","3+","101-200",NA,-0.7063
2022,"GBR","82650006",82651652,"ISCED 2",NA,"male","yes","yes",394.317,359.806,379.273,22.99583,NA,"no",NA,"2",NA,"1","101-200",NA,-1.9257
2022,"GBR","82600031",82603757,NA,NA,"female",NA,NA,525.414,547.859,572.144,15.48951,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"GBR","82600257",82615411,"ISCED 3A","ISCED 3A","male","yes","yes",545.929,622.299,609.592,9.03445,NA,"yes",NA,"2","1","3+","201-500",NA,1.8314
2022,"GBR","82600046",82610042,"ISCED 3A","ISCED 3A","male","yes","yes",594.362,563.25,605.559,9.7041,NA,"yes",NA,"2","0","2","101-200",NA,1.1143
2022,"GBR","82600341",82600020,NA,NA,"female",NA,NA,480.599,525.647,459.151,18.72295,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"GBR","82600297",82610517,NA,NA,"male",NA,NA,619.557,638.973,590.929,406.31,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"GBR","82600068",82602672,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",441.344,446.719,359.801,10.71376,NA,"yes",NA,"1","0","2","101-200",NA,0.8852
2022,"GBR","82650059",82651044,NA,NA,"male","yes","yes",248.694,309.638,391.915,12.46043,NA,"yes",NA,"3+","1","2","26-100",NA,0.0229
2022,"GBR","82650029",82651927,"ISCED 3A","ISCED 3A","male","yes","yes",686.657,731.832,716.948,13.43471,NA,"yes",NA,"1","0","0","101-200",NA,0.5413
2022,"GBR","82600024",82601734,"ISCED 3A","ISCED 3A","female","yes","yes",494.976,558.808,575.644,127.2116,NA,"yes",NA,"1","1","2","201-500",NA,1.2436
2022,"GBR","82650114",82651916,"ISCED 3A","ISCED 3B, C","female","yes","yes",509.038,534.9,479.829,16.23945,NA,"yes",NA,"3+","1","3+","101-200",NA,0.013
2022,"GBR","82600153",82610382,"ISCED 3B, C",NA,"female","yes","yes",421.145,463.406,412.194,148.7941,NA,"yes",NA,"3+","1","2","26-100",NA,-0.2726
2022,"GBR","82600155",82607919,"ISCED 3A","ISCED 3A","female","yes","yes",512.868,445.686,464.658,101.7449,NA,"yes",NA,"2","1","2","101-200",NA,0.816
2022,"GBR","82600383",82608479,NA,NA,"female",NA,NA,440.006,518.695,453.37,141.3002,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"GBR","82600139",82602556,"ISCED 3B, C","ISCED 3A","male","yes","yes",419.443,446.961,445.225,6.21528,NA,"yes",NA,NA,NA,"2",NA,NA,0.7192
2022,"GBR","82600145",82613254,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",268.856,313.714,303.84,91.19777,NA,"yes",NA,"2","1","2","11-25",NA,0.501
2022,"GBR","82600109",82611120,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",509.07,578.064,561.707,111.5335,NA,"yes",NA,"3+","2","1","26-100",NA,-0.2832
2022,"GBR","82600340",82610778,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",422.386,292.104,391.03,85.65149,NA,"yes",NA,"3+","2","2","11-25",NA,-0.0186
2022,"GBR","82650015",82650781,"ISCED 3A","ISCED 3B, C","male","yes","yes",462.127,406.767,417.564,17.87221,NA,"yes",NA,"2","1","3+","201-500",NA,0.3049
2022,"GBR","82600042",82613283,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",387.645,430.196,357.876,131.7206,NA,"yes",NA,"2","0","1","11-25",NA,-0.1212
2022,"GBR","82600124",82615260,"ISCED 3B, C","ISCED 2","female","yes","yes",460.506,481.907,531.033,11.05662,NA,"yes",NA,"0","0","1","26-100",NA,-0.3063
2022,"GBR","82600331",82603557,"ISCED 3A","ISCED 3B, C","female","yes","yes",497.114,614.413,521.297,96.055,NA,"yes",NA,"2","1","3+","201-500",NA,1.7455
2022,"GBR","82600086",82614478,NA,NA,"male",NA,NA,441.981,455.95,468.972,7.11994,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"GBR","82600230",82601803,"ISCED 3B, C","ISCED 3A","male","yes","yes",360.951,332.052,391.132,10.83303,NA,"no",NA,"1","1","2","201-500",NA,0.8975
2022,"GBR","82600250",82600668,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",407.741,428.516,511.837,12.79782,NA,"yes",NA,NA,"0","2","11-25",NA,-1.3699
2022,"GBR","82600116",82613552,NA,NA,"male",NA,NA,477.215,495.014,488.996,5.74802,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"GBR","82650069",82654626,"ISCED 3A","ISCED 3A","female","yes","yes",412.084,412.981,365.571,16.08888,NA,"no",NA,"1","1","2","26-100",NA,0.4124
2022,"GBR","82600130",82602503,"ISCED 3A","ISCED 2","female","yes","yes",300.227,198.866,407.19,112.0363,NA,"yes",NA,"3+","1","3+","26-100",NA,-0.2507
2022,"GBR","82600085",82612804,NA,NA,"male",NA,NA,517.503,507.635,503.883,134.2377,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"GBR","82650015",82654327,"ISCED 3A","ISCED 3A","female","yes","yes",494.613,499.987,545.893,17.4526,NA,"yes",NA,"1",NA,"0","26-100",NA,0.4089
2022,"GBR","82650042",82650372,"ISCED 3A",NA,"female","yes","yes",407.963,441.631,503.002,14.84825,NA,"yes",NA,"2","1","1","11-25",NA,-0.1182
2022,"GBR","82600099",82603289,NA,NA,"male",NA,NA,594.757,594.966,628.471,136.2543,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"GBR","82600136",82612972,"ISCED 2","ISCED 2","male","no","yes",570.999,577.904,575.161,11.95388,NA,"yes",NA,"1","0","1","0-10",NA,-1.5335
2022,"GBR","82600160",82609491,NA,NA,"male",NA,NA,557.963,495.74,527.411,184.6761,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"GBR","82600221",82614408,"ISCED 3A","ISCED 3A","female","yes","yes",600.288,622.435,662.996,138.4627,NA,"yes",NA,"2","0","2","101-200",NA,1.0394
2022,"GBR","82650019",82654147,"ISCED 3A",NA,"female","yes","yes",428.989,365.152,392.487,18.54162,NA,"yes",NA,"2","0","1","more than 500",NA,-0.529
2022,"GBR","82600223",82611612,"ISCED 3A","ISCED 3A","male","yes","yes",584.7,618.949,616.971,6.51226,NA,"yes",NA,"3+","1","2","101-200",NA,-0.8935
2022,"GBR","82600291",82608727,"ISCED 3A","ISCED 3A","female","yes","yes",598.434,641.329,664.678,97.25886,NA,"no",NA,"2","1","2",NA,NA,0.858
2022,"GBR","82600250",82603433,"ISCED 3A","ISCED 3B, C","male","yes","yes",402.592,365.812,360.166,12.05086,NA,"yes",NA,"2","0","2","101-200",NA,0.2664
2022,"GBR","82650097",82654586,"ISCED 3A","ISCED 3B, C","male","yes","yes",254.353,221.214,328.444,22.78935,NA,"yes",NA,"1","2","1","101-200",NA,-0.4386
2022,"GBR","82600084",82606803,"ISCED 3A","ISCED 3A","female","yes","yes",498.222,588.2,490.395,12.43504,NA,"yes",NA,"3+","1","2",NA,NA,1.5751
2022,"GRC","30000079",30003385,"ISCED 3A","ISCED 3B, C","male","yes","yes",655.664,644.038,673.238,13.389,NA,"no",NA,"1","0","1","201-500",NA,0.3259
2022,"GRC","30000160",30000437,"ISCED 2","ISCED 1","female","yes","yes",379.734,366.475,345.995,13.47317,NA,"yes",NA,"1","0","2","26-100",NA,-2.0774
2022,"GRC","30000101",30005462,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",498.979,537.251,604.897,13.81143,NA,"no",NA,"2","1","1","101-200",NA,-1.1067
2022,"GRC","30000229",30004669,"ISCED 3B, C","ISCED 2","female","yes","yes",383.519,443.328,429.471,13.895,NA,"yes",NA,"1","0","2","26-100",NA,-1.7714
2022,"GRC","30000107",30000319,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",532.734,572.462,531.955,13.93653,NA,"no",NA,"1","0","2","201-500",NA,-1.4951
2022,"GRC","30000052",30006435,"ISCED 3A","ISCED 3A","male","yes","yes",399.618,449.745,504.136,17.22362,NA,"yes",NA,"1","0","2","201-500",NA,0.7712
2022,"GRC","30000207",30001147,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",414.403,417.047,392.512,14.36407,NA,"yes",NA,"2","1","2","101-200",NA,1.0275
2022,"GRC","30000062",30004608,"ISCED 2","ISCED 2","male","yes","yes",544.018,471.798,569.602,16.14589,NA,"yes",NA,"1","1","1","101-200",NA,-1.1165
2022,"GRC","30000123",30007151,"ISCED 3B, C","ISCED 3B, C","male","no","yes",461.798,450.129,479.895,15.59762,NA,"yes",NA,"1","0","2","201-500",NA,0.8485
2022,"GRC","30000208",30000266,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",449.526,370.785,505.622,18.50486,NA,"yes",NA,"1","2","3+","0-10",NA,-0.4675
2022,"GRC","30000029",30004971,"ISCED 3A","ISCED 3A","female","yes","yes",454.939,558.661,568.651,14.87932,NA,"yes",NA,"1","0","2","201-500",NA,0.9376
2022,"GRC","30000077",30002396,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",308.638,304.501,364.931,16.87534,NA,"no",NA,"1","1","1","0-10",NA,-1.2378
2022,"GRC","30000058",30000109,"ISCED 3B, C","ISCED 3A","male","yes","yes",447.751,480.175,455.234,14.81316,NA,"yes",NA,"1","0","1","11-25",NA,-1.2511
2022,"GRC","30000182",30003902,"ISCED 2","ISCED 1","female","yes","yes",382.401,351.568,350.558,15.38248,NA,"yes",NA,"1","0","1","11-25",NA,-1.4551
2022,"GRC","30000172",30003183,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",458.573,491.903,441.719,13.09891,NA,"yes",NA,"2","1","2","26-100",NA,0.8025
2022,"GRC","30000047",30005193,"ISCED 3A","ISCED 3A","female","yes","yes",393.791,479.085,440.047,13.85811,NA,"yes",NA,"1","0","2","101-200",NA,-0.6904
2022,"GRC","30000122",30000989,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",360.251,271.512,323.184,13.47317,NA,"no",NA,"2","1","3+","101-200",NA,0.5878
2022,"GRC","30000132",30006792,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",295.635,398.261,402.26,14.18972,NA,"yes",NA,"1","1","1","101-200",NA,-0.1999
2022,"GRC","30000051",30001058,"ISCED 3A","ISCED 3B, C","male","yes","yes",400.587,467.582,514.568,14.2816,NA,"no",NA,"1","1","1","more than 500",NA,0.9256
2022,"GRC","30000143",30003253,"ISCED 3B, C","ISCED 3A","female","yes","yes",422.547,476.721,489.272,13.25376,NA,NA,NA,"2","1","3+","11-25",NA,0.3121
2022,"GRC","30000215",30002379,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",457.517,487.609,440.897,17.16933,NA,"yes",NA,"2","1","2","201-500",NA,0.3973
2022,"GRC","30000124",30003259,"ISCED 3A","ISCED 3B, C","female","yes","yes",410.776,521.409,450.926,13.20807,NA,"no",NA,"1","1","2","101-200",NA,0.3812
2022,"GRC","30000066",30003210,"ISCED 2","ISCED 3A","male","yes","yes",349.197,309.54,356.56,12.8842,NA,"yes",NA,"1","0","0","26-100",NA,-0.8445
2022,"GRC","30000157",30000824,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",425.437,451.374,422.72,13.69868,NA,"no",NA,"2","1","2","101-200",NA,0.7834
2022,"GRC","30000135",30003165,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",672.407,635.858,631.055,14.43356,NA,"yes",NA,"1","1","1","201-500",NA,0.6973
